,Tweet,Processed Tweet,polarity,sentiment
1227,"RT @bluejak3: WonderFox DVD Ripper Pro 
https://t.co/GjgtyhM3uA
#opensource #tech #windows11 #infosec
#bigdata #DEVCommunity #teChnOlOgy #P…", WonderFox DVD Ripper Pro  #opensource #tech #windows11 #infosec #bigdata #DEVCommunity #teChnOlOgy #P…,0.0,Neutral
1228,"RT @bluejak3: WonderFox Video Converter
https://t.co/3vzKlfUSWx
#opensource #tech #windows11 #infosec
#bigdata #DEVCommunity #teChnOlOgy #P…", WonderFox Video Converter  #opensource #tech #windows11 #infosec #bigdata #DEVCommunity #teChnOlOgy #P…,0.0,Neutral
1229,RT @ConstruyenPais: #Hackers explotan #Vulnerabilidad de Windows 11 - El ‘exploit' fue descubierto en un intento de evadir el parche que lo…, #Hackers explotan #Vulnerabilidad de Windows 11 - El ‘exploit' fue descubierto en un intento de evadir el parche que lo…,0.0,Neutral
1230,"#Lyx #Tex #Texlive #LateX  #Windows11 
Just install Lyx for Windows 2361 to work with TexLive ...
Never expected th… https://t.co/jCttr64cM2",#Lyx #Tex #Texlive #LateX Just install Lyx Windows 2361 work TexLive ... Never expected th… ,0.05,Neutral
1231,"WhatsApp Beta اختبار مجموعات لون البشرة للزوجين Emojis على Android ، Sticker Store على سطح المكتب

#technologynews… https://t.co/n0KwAh5dHo",WhatsApp Beta اختبار مجموعات لون البشرة للزوجين Emojis على Android ، Sticker Store على سطح المكتب #technologynews… ,0.0,Neutral
1232,"تويتر يخسر قادة التصميم والهندسة في إعادة الهيكلة تحت إشراف رئيس تنفيذي جديد

#technologynews
#technology
#عاجل… https://t.co/KGsEcrwsDy",تويتر يخسر قادة التصميم والهندسة في إعادة الهيكلة تحت إشراف رئيس تنفيذي جديد #technologynews #technology #عاجل… ,0.0,Neutral
1233,@Microsoft Apparently the Intel Core i7-7700HQ in my 3 year old laptop is too ‘old’ to run #Windows11 PATHETIC. Thi… https://t.co/vppM2uP0V2, Apparently Intel Core i7-7700HQ 3 year old laptop ‘old’ run PATHETIC. Thi… ,-0.1875,Negative
1234,"قد تدفع لك Zoom 25 دولارًا كجزء من تسوية دعوى جماعية

#technologynews
#technology
#عاجل
#تكنولوجيا
#cybersecurity… https://t.co/jO4flGBRON",قد تدفع لك Zoom 25 دولارًا كجزء من تسوية دعوى جماعية #technologynews #technology #عاجل #تكنولوجيا #cybersecurity… ,0.0,Neutral
1235,"يبدأ Microsoft Edge في تثبيط المستخدمين عن تنزيل Chrome بالموجهات

#technologynews
#technology
#عاجل
#تكنولوجيا… https://t.co/N01bkeBcou",يبدأ Microsoft Edge في تثبيط المستخدمين عن تنزيل Chrome بالموجهات #technologynews #technology #عاجل #تكنولوجيا… ,0.0,Neutral
1237,"windows11でmsは世界中のどれぐらいのpcを切り捨てたんだろう？
#Windows11",windows11でmsは世界中のどれぐらいのpcを切り捨てたんだろう？,0.0,Neutral
1238,"This week's newsletter is out with all updates for MEM, Intune, MEMCM, and Powershell from the community and Micros… https://t.co/ksxIZYW8BQ","This week's newsletter update MEM, Intune, MEMCM, Powershell community Micros… ",0.0,Neutral
1239,.@Microsoft is reintroducing options to set a default web browser on #Windows11 https://t.co/xlQPuunmOK,. reintroducing option set default web browser ,0.0,Neutral
1242,RT @smartechdaily: من هنا جاءت فكرة الخلفية الرسمية لنظام #Windows11 😂 https://t.co/mCrTJFcuMY, من هنا جاءت فكرة الخلفية الرسمية لنظام 😂 ,0.0,Neutral
1248,"RT @ZEW007: کوئی windows11 یوز کر رہا ہے ؟؟؟

کیا فیڈ بیک ہے ؟؟

Please advise!

#Windows11
#Microsoft 
@Microsoft", کوئی windows11 یوز کر رہا ہے ؟؟؟ کیا فیڈ بیک ہے ؟؟ Please advise! #Microsoft ,0.0,Neutral
1249,"کوئی windows11 یوز کر رہا ہے ؟؟؟

کیا فیڈ بیک ہے ؟؟

Please advise!

#Windows11
#Microsoft 
@Microsoft",کوئی windows11 یوز کر رہا ہے ؟؟؟ کیا فیڈ بیک ہے ؟؟ Please advise! #Microsoft ,0.0,Neutral
1282,"RT @CapitaltekOtt: He’s back! Who? Clippy, the paperclip character from your Windows computer of the late 90s. He’s replaced the paperclip…"," He’s back! Who? Clippy, paperclip character Windows computer late 90s. He’s replaced paperclip…",-0.15,Negative
1284,من هنا جاءت فكرة الخلفية الرسمية لنظام #Windows11 😂 https://t.co/mCrTJFcuMY,من هنا جاءت فكرة الخلفية الرسمية لنظام 😂 ,0.0,Neutral
1285,Updating to #Windows11 let's see what's in store for it,Updating let's see what's store,0.0,Neutral
1298,💻🛠️ #Windows11 cuenta con un panel lateral de widgets con información que puede resultar de interés para el usuario… https://t.co/oyAGalkbhD,💻🛠️ cuenta con un panel lateral de widget con información que puede resultar de interés para el usuario… ,0.0,Neutral
1300,"RT @tokyo_katsuono: Windows11の地味に凄いところは、RPAツール「Power Automate」が最初からインストールされていることかも知れないですね。
でも組織内でMSアカウント無い（もしくは知らされていないなど）場合において、OneDrive・O…", Windows11の地味に凄いところは、RPAツール「Power Automate」が最初からインストールされていることかも知れないですね。 でも組織内でMSアカウント無い（もしくは知らされていないなど）場合において、OneDrive・O…,0.0,Neutral
1303,"How to Enable or Disable Shift Lock on #TouchKeyboard in #Windows11 
https://t.co/JblZ2Y3Oko",How Enable Disable Shift Lock #TouchKeyboard ,0.0,Neutral
1306,RT @NeowinFeed: Thanksgiving may have made this Windows 11 ex-user thankful that Windows 10 still exists #Windows11 #Thanksgiving #MS https…, Thanksgiving may made Windows 11 ex-user thankful Windows 10 still exists #Thanksgiving #MS https…,0.0,Neutral
1307,Thanksgiving may have made this Windows 11 ex-user thankful that Windows 10 still exists #Windows11 #Thanksgiving… https://t.co/loRYbz9tZ2,Thanksgiving may made Windows 11 ex-user thankful Windows 10 still exists #Thanksgiving… ,0.0,Neutral
1310,"Windows11の地味に凄いところは、RPAツール「Power Automate」が最初からインストールされていることかも知れないですね。
でも組織内でMSアカウント無い（もしくは知らされていないなど）場合において、OneDri… https://t.co/rGwO61UvIk",Windows11の地味に凄いところは、RPAツール「Power Automate」が最初からインストールされていることかも知れないですね。 でも組織内でMSアカウント無い（もしくは知らされていないなど）場合において、OneDri… ,0.0,Neutral
1313,"How To Fix Screen Flickering in Windows 11/10?
▸ https://t.co/bxhx0FGkBn

#Windows11 #Windows10 #ScreenFlicker https://t.co/4twtTcg3Tx",How To Fix Screen Flickering Windows 11/10? ▸  #Windows10 #ScreenFlicker ,0.0,Neutral
1315,Show SVG file preview in #Windows11  https://t.co/ILIhRQLV8n https://t.co/rJHAiSiO5M,Show SVG file preview  ,0.0,Neutral
1316,"♥️💚
 💙💛

#Windows11",♥️💚 💙💛,0.0,Neutral
1321,"nVIDIA Theme For Windows 11 
Get it here: https://t.co/pgsQwkT5cg 
#FreeFire #Windows11 #BTS #FIFA22 #JAY #dogelon… https://t.co/rFg5pqwEea",nVIDIA Theme For Windows 11 Get here:  #FreeFire #BTS #FIFA22 #JAY #dogelon… ,0.0,Neutral
1324,"It's not ""supported"" on your hardware. *Cough, cough.* Well sometimes using the #Force works. #Windows11 It has a Q… https://t.co/JqCQX95uVE","It's ""supported"" hardware. *Cough, cough.* Well sometimes using #Force works. It Q… ",0.0,Neutral
1325,#Microsoft reverses #Windows 11's annoying default #browser setting changes https://t.co/ysm9mJpamw #Windows11 #OS… https://t.co/jHEaXzkozU,#Microsoft revers #Windows 11's annoying default #browser setting change  #OS… ,-0.8,Negative
1327,"I tried to remake Windows 11, &amp; this is what I came up with... #Windows11 

Watch: https://t.co/FI5VDxipje https://t.co/UWBx8GDiUs","I tried remake Windows 11, &amp; I came with... Watch:  ",0.0,Neutral
1336,Czy #Windows11  zyskuje na popularności? Nowe statystyki odpowiadają | CHIP - CHIP https://t.co/c2L6zVk5AE przez @GoogleNews,Czy zyskuje na popularności? Nowe statystyki odpowiadają | CHIP - CHIP  przez ,0.0,Neutral
1337,RT @GeekOnTheLoose: MediaCreationTool.bat 2021.19.11- Script to download any version of Windows 10 or Windows 11. https://t.co/uEgFovtuZx…, MediaCreationTool.bat 2021.19.11- Script download version Windows 10 Windows 11. …,0.0,Neutral
1338,MediaCreationTool.bat 2021.19.11- Script to download any version of Windows 10 or Windows 11.… https://t.co/ptylZcyyrN,MediaCreationTool.bat 2021.19.11- Script download version Windows 10 Windows 11.… ,0.0,Neutral
1339,#Windows11 最悪の改変は時計から【秒】表示が消えたってことかな。おかげでゴミみたいな時計アプリを入れてデスクトップに表示しておく必要がある。今時分の端末で秒数確認できないって(笑) https://t.co/ARO9XiFEfB,最悪の改変は時計から【秒】表示が消えたってことかな。おかげでゴミみたいな時計アプリを入れてデスクトップに表示しておく必要がある。今時分の端末で秒数確認できないって(笑) ,0.0,Neutral
1345,"RT @JamesvandenBerg: Windows Insiders Express yourself with emoji search and more 🚀
A New Quest in the Feedback Hub
from @windowsinsider 👍…", Windows Insiders Express emoji search 🚀 A New Quest Feedback Hub  👍…,0.13636363636363635,Positive
1346,"Windows Insiders Express yourself with emoji search and more 🚀
A New Quest in the Feedback Hub
from @windowsinsider… https://t.co/3VGbrmkcQI",Windows Insiders Express emoji search 🚀 A New Quest Feedback Hub … ,0.13636363636363635,Positive
1348,"Cara Menambah, Menghapus dan Mereset Quick Settings di Windows 11 #Reset #QuickSettings #Windows11 https://t.co/PMRSbQSvSo","Cara Menambah, Menghapus dan Mereset Quick Settings di Windows 11 #Reset #QuickSettings ",0.3333333333333333,Positive
1350,"Installing Cumulative Update for Windows 11 Insider Preview (10.0.22509.1011) (KB5008918) 🚀
https://t.co/SVe89HYETz… https://t.co/EZSsRql1DQ",Installing Cumulative Update Windows 11 Insider Preview (10.0.22509.1011) (KB5008918) 🚀 … ,0.0,Neutral
1352,ナゾの日本語すぎるw #Windows11 https://t.co/ptW5RrG4gt,ナゾの日本語すぎるw ,0.0,Neutral
1354,"He's back!
Clippy, the paperclip character from your Windows computer in the late 90s. He has replaced the papercli… https://t.co/1ZjVQsHKrH","He's back! Clippy, paperclip character Windows computer late 90s. He replaced papercli… ",-0.15,Negative
1355,Are You Planning to Download Windows 11 Free Update? Here’s a Quick Guide Microsoft’s new operating system has gene… https://t.co/ZDFYIUXkfV,Are You Planning Download Windows 11 Free Update? Here’s Quick Guide Microsoft’s new operating system gene… ,0.28989898989898993,Positive
1356,BLACK FRIDAY SALE!!! Enjoy an 11% discount on IMPLEMENTING AND OPERATING A CONFIGMGR INFRASTRUCTURE and ALL other c… https://t.co/DsRHlH8wDj,BLACK FRIDAY SALE!!! Enjoy 11% discount IMPLEMENTING AND OPERATING A CONFIGMGR INFRASTRUCTURE ALL c… ,0.03723958333333338,Neutral
1357,"How to #restore full #context #menus in #Windows11

https://t.co/Sra6CB3H80",How #restore full #context #menus ,0.35,Positive
1358,RT @Geert2509: Wie heeft al #Windows11 geinstalleerd? Bevalt het? Is het een aanrader? Of ben je na een paar dagen toch maar weer terug geg…, Wie heeft al geinstalleerd? Bevalt het? Is het een aanrader? Of ben je na een paar dagen toch maar weer terug geg…,0.0,Neutral
1361,RT @impress_corp: Aは「できる」Tシャツを着用しつつ「裏もも」伸ばしを行いムックの紹介です。｢いますぐわかるWindows 11｣　アップグレードできるPCはいくつかの条件を満たしている必要がありますので、本誌で確認できます。#裏もも伸ばしチャレンジ #Tシャ…, Aは「できる」Tシャツを着用しつつ「裏もも」伸ばしを行いムックの紹介です。｢いますぐわかるWindows 11｣ アップグレードできるPCはいくつかの条件を満たしている必要がありますので、本誌で確認できます。#裏もも伸ばしチャレンジ #Tシャ…,0.0,Neutral
1364,"#Microsoft hat mit den neuen Release-Zyklen von #Windows11 angekündigt, dass man nur noch ein großes Funktions-Upda… https://t.co/shrBItzVPa","#Microsoft hat mit den neuen Release-Zyklen von angekündigt, das man nur noch ein großes Funktions-Upda… ",0.0,Neutral
1365,"ぐぁぁあぁぁ…くそぉぉぉ！！！💢💢💢
誰だWindows11をこんなクソ改悪、最悪にしたの！？
日曜の夜なのに報告書3つ書かなきゃならんのに、11が絶望的に使い勝手が悪くなって途方に暮れとる…😭

#Windows11
#Windows11改悪
#Windows11最悪",ぐぁぁあぁぁ…くそぉぉぉ！！！💢💢💢 誰だWindows11をこんなクソ改悪、最悪にしたの！？ 日曜の夜なのに報告書3つ書かなきゃならんのに、11が絶望的に使い勝手が悪くなって途方に暮れとる…😭 #Windows11改悪 #Windows11最悪,0.0,Neutral
1366,Wie heeft al #Windows11 geinstalleerd? Bevalt het? Is het een aanrader? Of ben je na een paar dagen toch maar weer… https://t.co/bFGwCUSiI2,Wie heeft al geinstalleerd? Bevalt het? Is het een aanrader? Of ben je na een paar dagen toch maar weer… ,0.0,Neutral
1367,Aは「できる」Tシャツを着用しつつ「裏もも」伸ばしを行いムックの紹介です。｢いますぐわかるWindows 11｣　アップグレードできるPCはいくつかの条件を満たしている必要がありますので、本誌で確認できます。… https://t.co/3OqpPk0vHa,Aは「できる」Tシャツを着用しつつ「裏もも」伸ばしを行いムックの紹介です。｢いますぐわかるWindows 11｣ アップグレードできるPCはいくつかの条件を満たしている必要がありますので、本誌で確認できます。… ,0.0,Neutral
1372,"RT @KarmiTux: #Ventoy #diskimages #OpenSource #github #bootableUSB #Windows11 #Windows10 #Microsoft #TheLinuxFoundation #Linux 
https://t.c…", #Ventoy #diskimages #OpenSource #github #bootableUSB #Windows10 #Microsoft #TheLinuxFoundation #Linux …,0.0,Neutral
1373,#Windows11  Cool,Cool,0.35,Positive
1374,"Windows 11 is Changing the Taskbar and Start Menu!

#technews #tech #technology #Windows11 #Microsoft #BreakingNews… https://t.co/6wsaakr5sD",Windows 11 Changing Taskbar Start Menu! #technews #tech #technology #Microsoft #BreakingNews… ,0.0,Neutral
1375,FAQ my Life. #Windows11 ist mega geil. #Microsoft hat es nach Jahren geschafft mich voll zu überzeugen.,FAQ Life. ist mega geil. #Microsoft hat e nach Jahren geschafft mich voll zu überzeugen.,0.0,Neutral
1376,#Nextcloud &amp; 29 other companies have signed onto a complaint against @Microsoft's bundling of #OneDrive file-sharin… https://t.co/J5HbQU6ay9,#Nextcloud &amp; 29 company signed onto complaint 's bundling #OneDrive file-sharin… ,-0.3,Negative
